TIME,DATE,ActStsMach,ActTimCyc,ActTimFill[1],ActTimPlst[1],ActStrCsh[1],ActStrPlst[1],ActPrsMachSpecMax,ActCntCyc,@ActCntCycGood,ActCntCycRej,"ActTmpBrlZn[1,1]","ActTmpBrlZn[1,3]","ActTmpBrlZn[1,4]","ActTmpBrlZn[1,5]","ActTmpBrlZn[1,8]",@Set_SB_Nozzle1Temperature,@Set_SB_Barrel1Temperature,@Set_SB_Barrel2Temperature,@Set_SB_Barrel3Temperature,@Set_SB_FeedThroatTemperature,@Set_SB_UpperLimitOfNozzle1Temperature,@Set_SB_UpperLimitOfBarrel1Temperature,@Set_SB_UpperLimitOfBarrel2Temperature,@Set_SB_UpperLimitOfBarrel3Temperature,@Set_SB_UpperLimitOfFeedThroatTemperature,@Set_SB_LowerLimitOfNozzle1Temperature,@Set_SB_LowerLimitOfBarrel1Temperature,@Set_SB_LowerLimitOfBarrel2Temperature,@Set_SB_LowerLimitOfBarrel3Temperature,@Set_SB_LowerLimitOfFeedThroatTemperature,@ActExtStartPos,SetRecMld,@ActExtTorque6,@ActConsumpPower,@ActInjPeakTime,@ActInjPeakPos,@ActCntCycNoReset,ActPrsXfrSpec[1],@ActContainerGood,@ActInjStartPrs,@ActFlowPeak,@ActBackFlow,@ActLockUpTime,@ActScrewRev,@ActClampOpenTime,@ActEjectTime,@ActPackEndPrs,@ActPackEndPos,@ActResidenceTime,ActStrXfr[1],ActStrCsh[1]
16:45:52,20200821,0A000,12.1,0.335,2.47,4.98,48,87.7,293074,292946,128,219.9,220,219.9,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.2,19.3,0.337,7.74,3887042,87.4,0,-0.4,3.5,2.15,0.25,0.22,4.84,1.28,57.6,4.98,7.95,8,4.98
16:46:03,20200821,0A000,12.12,0.335,2.48,4.92,48,87.7,293075,292947,128,219.9,220.1,219.8,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.9,L99- NOM,20.03,19.5,0.337,7.74,3887043,87.4,0,-0.5,3.39,2.18,0.25,0.22,4.85,1.28,57.6,4.92,7.97,8,4.92
16:46:18,20200821,0A000,12.11,0.335,2.45,4.93,48,87.6,293076,292948,128,219.9,220.1,219.7,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.99,20.1,0.337,7.74,3887044,87.3,0,-0.5,3.39,2.26,0.25,0.22,4.84,1.28,57.5,4.93,8.01,8,4.93
16:46:28,20200821,0A000,12.11,0.335,2.47,4.9,48,87.6,293077,292949,128,220,220.1,219.6,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,20.28,21.5,0.337,7.74,3887045,87.3,0,-0.5,3.54,2.26,0.25,0.22,4.85,1.28,57.6,4.9,7.97,8,4.9
16:46:38,20200821,0A000,12.1,0.335,2.47,4.87,48,87.6,293078,292950,128,220,220.1,219.4,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.07,21.6,0.337,7.74,3887046,87.3,0,-0.4,3.43,2.18,0.26,0.22,4.83,1.28,57.5,4.87,7.98,8,4.87
16:46:54,20200821,0A000,12.11,0.335,2.47,4.92,48,87.6,293079,292951,128,220.1,220.1,219.4,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,20.53,21.6,0.337,7.74,3887047,87.3,0,-0.5,3.39,2.22,0.25,0.22,4.85,1.29,57.5,4.92,7.96,8,4.92
16:47:04,20200821,0A000,12.11,0.335,2.47,4.9,48,87.6,293080,292952,128,220.1,220.1,219.3,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.36,21.9,0.337,7.74,3887048,87.2,0,-0.4,3.39,2.18,0.25,0.22,4.85,1.28,57.5,4.9,7.98,8,4.9
16:47:19,20200821,0A000,12.11,0.335,2.49,4.92,48,87.7,293081,292953,128,220,220,219.3,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.24,21.9,0.337,7.74,3887049,87.4,0,-0.5,3.39,2.11,0.25,0.22,4.85,1.28,57.5,4.92,7.96,8,4.92
16:47:29,20200821,0A000,12.11,0.335,2.49,4.97,48,87.6,293082,292954,128,220,220,219.3,219.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.82,22,0.337,7.74,3887050,87.3,0,-0.5,3.47,2.11,0.26,0.22,4.84,1.28,57.5,4.97,7.97,8,4.97
16:47:39,20200821,0A000,12.11,0.335,2.47,4.98,48,87.7,293083,292955,128,220,220,219.4,218.9,45.1,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.88,L99- NOM,20.49,21.8,0.337,7.74,3887051,87.4,0,-0.4,3.43,2.15,0.25,0.22,4.84,1.28,57.5,4.98,7.97,8,4.98
16:47:55,20200821,0A000,12.12,0.335,2.48,4.97,48,87.7,293084,292956,128,220,220,219.5,218.9,45.1,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.89,L99- NOM,20.32,20.8,0.337,7.71,3887052,87.4,0,-0.5,3.47,2.15,0.25,0.22,4.85,1.28,57.6,4.97,7.97,8,4.97
16:48:05,20200821,0A000,12.1,0.335,2.49,4.92,48,87.7,293085,292957,128,220,219.9,219.6,219,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.89,L99- NOM,20.24,19.8,0.337,7.74,3887053,87.3,0,-0.5,3.47,2.22,0.25,0.22,4.84,1.28,57.6,4.92,7.96,8,4.92
16:48:20,20200821,0A000,12.11,0.335,2.48,4.88,48,87.6,293086,292958,128,219.9,219.9,219.8,219.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.07,19.2,0.337,7.71,3887054,87.3,0,-0.4,3.31,2.11,0.25,0.22,4.85,1.28,57.5,4.88,7.97,8,4.88
16:48:30,20200821,0A000,12.1,0.335,2.48,4.98,48,87.8,293087,292959,128,220,219.9,219.9,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.94,17.7,0.337,7.74,3887055,87.4,0,-0.5,3.47,2.15,0.25,0.22,4.84,1.29,57.5,4.98,7.97,8,4.98
16:48:40,20200821,0A000,12.1,0.335,2.47,4.97,48,87.7,293088,292960,128,220,219.9,220.1,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.9,L99- NOM,20.32,17.1,0.337,7.74,3887056,87.4,0,-0.4,3.47,2.18,0.25,0.22,4.83,1.28,57.5,4.97,7.98,8,4.97
16:48:56,20200821,0A000,12.1,0.335,2.47,4.92,48,87.6,293089,292961,128,220,219.9,220.2,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.89,L99- NOM,20.32,16.8,0.337,7.74,3887057,87.2,0,-0.4,3.43,2.15,0.25,0.22,4.84,1.28,57.5,4.92,7.96,8,4.92
16:49:06,20200821,0A000,12.11,0.335,2.47,5,48,87.7,293090,292962,128,220,219.9,220.3,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.15,16.6,0.337,7.74,3887058,87.4,0,-0.4,3.47,2.18,0.25,0.22,4.85,1.28,57.5,5,7.98,8,5
16:49:16,20200821,0A000,12.11,0.335,2.47,4.9,48,87.5,293091,292963,128,220,219.9,220.3,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.92,L99- NOM,20.32,16.3,0.337,7.74,3887059,87.2,0,-0.5,3.5,2.22,0.25,0.22,4.85,1.28,57.5,4.9,7.98,8,4.9
16:49:31,20200821,0A000,12.09,0.335,2.48,4.87,48,87.5,293092,292964,128,220,219.9,220.4,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,20.15,16.1,0.337,7.74,3887060,87,0,-0.4,3.39,2.22,0.25,0.22,4.83,1.28,57.5,4.87,7.97,8,4.87
16:49:42,20200821,0A000,12.1,0.335,2.48,4.89,48,87.5,293093,292965,128,220,219.9,220.4,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,20.03,16.1,0.337,7.74,3887061,87.2,0,-0.4,3.39,2.18,0.25,0.22,4.83,1.28,57.5,4.89,7.96,8,4.89
16:49:57,20200821,0A000,12.09,0.335,2.48,4.86,48,87.4,293094,292966,128,220,220,220.5,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.03,15.8,0.337,7.74,3887062,87.1,0,-0.5,3.47,2.22,0.25,0.22,4.83,1.28,57.5,4.86,7.96,8,4.86
16:50:07,20200821,0A000,12.12,0.335,2.49,4.92,48,87.5,293095,292967,128,220,220,220.5,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,20.07,15.9,0.337,7.74,3887063,87.2,0,-0.4,3.35,2.15,0.25,0.22,4.85,1.28,57.5,4.92,7.95,8,4.92
16:50:17,20200821,0A000,12.09,0.335,2.45,4.94,48,87.4,293096,292968,128,219.9,220,220.4,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.11,16.7,0.337,7.74,3887064,87.1,0,-0.4,3.31,2.11,0.25,0.21,4.84,1.28,57.6,4.94,8,8,4.94
16:50:32,20200821,0A000,12.11,0.335,2.47,4.95,48,87.4,293097,292969,128,219.9,220,220.4,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,20.07,16.7,0.337,7.74,3887065,87.1,0,-0.5,3.39,2.11,0.25,0.22,4.85,1.29,57.5,4.95,7.96,8,4.95
16:50:43,20200821,0A000,12.09,0.335,2.47,5.01,48,87.5,293098,292970,128,220,220.1,220.4,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.87,L99- NOM,20.24,16.4,0.337,7.74,3887066,87.3,0,-0.5,3.35,2.15,0.25,0.22,4.83,1.28,57.6,5.01,7.98,8,5.01
16:50:53,20200821,0A000,12.11,0.335,2.48,4.94,48,87.5,293099,292971,128,220,220.1,220.3,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.93,L99- NOM,19.99,16.7,0.337,7.74,3887067,87.2,0,-0.4,3.47,2.26,0.25,0.22,4.85,1.28,57.6,4.94,7.96,8,4.94
16:51:08,20200821,0A000,12.11,0.335,2.49,4.96,48,87.4,293100,292972,128,220,220.1,220.3,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.9,16.4,0.337,7.74,3887068,87.1,0,-0.4,3.43,2.15,0.25,0.22,4.85,1.29,57.6,4.96,7.97,8,4.96
16:51:18,20200821,0A000,12.09,0.335,2.47,4.93,48,87.5,293101,292973,128,220.1,220.1,220.3,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.87,L99- NOM,20.15,16.4,0.337,7.74,3887069,87.1,0,-0.5,3.43,2.22,0.25,0.22,4.83,1.28,57.5,4.93,7.98,8,4.93
16:51:34,20200821,0A000,12.1,0.335,2.49,4.88,48,87.3,293102,292974,128,220.1,220.1,220.2,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.9,16.6,0.337,7.74,3887070,87,0,-0.4,3.35,2.18,0.26,0.22,4.82,1.28,57.5,4.88,7.96,8,4.88
16:51:44,20200821,0A000,12.09,0.335,2.48,4.98,48,87.4,293103,292975,128,220,220.1,220.2,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.69,17,0.337,7.74,3887071,87.1,0,-0.5,3.39,2.11,0.25,0.22,4.83,1.28,57.5,4.98,7.94,8,4.98
16:51:54,20200821,0A000,12.11,0.335,2.48,4.96,48,87.5,293104,292976,128,220,220.1,220.1,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.88,L99- NOM,20.03,17.1,0.337,7.74,3887072,87.1,0,-0.4,3.43,2.26,0.25,0.22,4.85,1.28,57.5,4.96,7.94,8,4.96
16:52:09,20200821,0A000,12.1,0.335,2.47,4.84,48,87.3,293105,292977,128,220,220.1,220.1,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.87,L99- NOM,20.11,17.7,0.337,7.74,3887073,87,0,-0.4,3.39,2.18,0.25,0.22,4.84,1.29,57.5,4.84,7.96,8,4.84
16:52:19,20200821,0A000,12.1,0.335,2.5,4.85,48,87.4,293106,292978,128,220,220.1,220,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.76,L99- NOM,19.86,18.1,0.337,7.74,3887074,87.1,0,-0.4,3.31,2.15,0.26,0.22,4.83,1.29,57.5,4.85,7.95,8,4.85
16:52:35,20200821,0A000,12.09,0.335,2.49,4.87,48,87.3,293107,292979,128,220,220.1,219.8,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.76,L99- NOM,19.94,18.7,0.337,7.74,3887075,87,0,-0.5,3.31,2.15,0.25,0.22,4.83,1.28,57.6,4.87,7.94,8,4.87
16:52:45,20200821,0A000,12.11,0.335,2.48,4.84,48,87.3,293108,292980,128,220,220.1,219.8,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.9,19.4,0.337,7.74,3887076,87,0,-0.4,3.35,2.18,0.25,0.22,4.85,1.28,57.5,4.84,7.96,8,4.84
16:52:55,20200821,0A000,12.11,0.335,2.49,4.87,48,87.4,293109,292981,128,220,220.1,219.7,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.76,L99- NOM,19.86,19.7,0.337,7.71,3887077,87.1,0,-0.4,3.39,2.22,0.25,0.22,4.85,1.28,57.5,4.87,7.96,8,4.87
16:53:10,20200821,0A000,12.11,0.335,2.46,4.88,48,87.4,293110,292982,128,219.9,220.1,219.6,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.78,20.3,0.337,7.74,3887078,87.1,0,-0.4,3.43,2.22,0.25,0.22,4.85,1.28,57.6,4.88,7.99,8,4.88
16:53:21,20200821,0A000,12.09,0.335,2.47,4.92,48,87.4,293111,292983,128,220,220.1,219.6,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,20.03,20.8,0.337,7.74,3887079,87.1,0,-0.4,3.47,2.22,0.25,0.22,4.83,1.28,57.5,4.92,7.98,8,4.92
16:53:31,20200821,0A000,12.11,0.335,2.48,4.87,48,87.4,293112,292984,128,220,220,219.5,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.03,20.8,0.337,7.74,3887080,87.1,0,-0.5,3.31,2.15,0.25,0.22,4.85,1.28,57.5,4.87,7.95,8,4.87
16:53:46,20200821,0A000,12.1,0.335,2.48,4.88,48,87.5,293113,292985,128,220,220,219.4,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.82,21.1,0.337,7.74,3887081,87.1,0,-0.5,3.39,2.22,0.25,0.22,4.84,1.28,57.5,4.88,7.96,8,4.88
16:53:56,20200821,0A000,12.09,0.335,2.47,4.93,48,87.4,293114,292986,128,220,220,219.4,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.94,21.2,0.337,7.74,3887082,87.2,0,-0.4,3.39,2.18,0.25,0.22,4.83,1.28,57.5,4.93,7.97,8,4.93
16:54:06,20200821,0A000,12.08,0.335,2.51,4.91,48,87.6,293115,292987,128,220,220,219.4,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.07,21.1,0.337,7.74,3887083,87.3,0,-0.4,3.43,2.15,0.25,0.22,4.82,1.29,57.6,4.91,7.92,8,4.91
16:54:22,20200821,0A000,12.09,0.335,2.47,4.86,48,87.5,293116,292988,128,220,220,219.4,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.99,21.2,0.337,7.74,3887084,87.1,0,-0.4,3.35,2.15,0.25,0.22,4.83,1.28,57.5,4.86,7.95,8,4.86
16:54:32,20200821,0A000,12.1,0.335,2.48,4.88,48,87.5,293117,292989,128,219.9,219.9,219.5,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,20.11,21.1,0.337,7.74,3887085,87.2,0,-0.4,3.35,2.18,0.25,0.22,4.83,1.28,57.6,4.88,7.96,8,4.88
16:54:47,20200821,0A000,12.08,0.335,2.5,4.87,48,87.4,293118,292990,128,220,219.9,219.6,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.94,20,0.337,7.74,3887086,87.2,0,-0.4,3.39,2.15,0.25,0.22,4.82,1.28,57.5,4.87,7.94,8,4.87
16:54:57,20200821,0A000,12.09,0.335,2.49,4.92,48,87.6,293119,292991,128,220,219.9,219.7,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.86,18.9,0.337,7.74,3887087,87.3,0,-0.5,3.28,2.18,0.25,0.22,4.83,1.28,57.5,4.92,7.92,8,4.92
16:55:08,20200821,0A000,12.11,0.335,2.48,4.85,48,87.5,293120,292992,128,220,219.9,219.9,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.86,17.7,0.337,7.74,3887088,87.2,0,-0.4,3.35,2.15,0.25,0.22,4.85,1.28,57.5,4.85,7.95,8,4.85
16:55:18,20200821,0A000,12.11,0.335,2.5,4.87,48,87.5,293121,292993,128,220.1,219.9,220.1,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.76,L99- NOM,19.65,16,0.337,7.71,3887089,87.2,0,-0.4,3.39,2.22,0.25,0.22,4.85,1.29,57.5,4.87,7.96,8,4.87
16:55:33,20200821,0A000,12.1,0.335,2.49,4.87,48,87.5,293122,292994,128,220,219.9,220.3,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.69,15.3,0.337,7.74,3887090,87.2,0,-0.4,3.39,2.22,0.25,0.22,4.83,1.29,57.5,4.87,7.95,8,4.87
16:55:43,20200821,0A000,12.11,0.335,2.5,4.86,48,87.6,293123,292995,128,220,219.9,220.4,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.44,14.8,0.337,7.71,3887091,87.3,0,-0.4,3.28,2.11,0.25,0.22,4.85,1.28,57.5,4.86,7.93,8,4.86
16:55:58,20200821,0A000,12.09,0.335,2.49,4.9,48,87.5,293124,292996,128,220,219.9,220.6,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.48,14.4,0.337,7.74,3887092,87.1,0,-0.5,3.39,2.22,0.26,0.22,4.82,1.28,57.6,4.9,7.96,8,4.9
16:56:09,20200821,0A000,12.09,0.335,2.48,4.97,48,87.6,293125,292997,128,220,219.9,220.7,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.78,14.4,0.337,7.74,3887093,87.3,0,-0.4,3.43,2.15,0.25,0.22,4.82,1.29,57.5,4.97,7.94,8,4.97
16:56:24,20200821,0A000,12.07,0.335,2.48,4.9,48,87.6,293126,292998,128,220,220,220.6,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.88,L99- NOM,20.03,15.3,0.337,7.71,3887094,87.2,0,-0.5,3.47,2.15,0.25,0.22,4.82,1.28,57.5,4.9,7.94,8,4.9
16:56:34,20200821,0A000,12.11,0.335,2.49,4.88,48,87.5,293127,292999,128,219.9,220,220.6,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.28,16.2,0.337,7.74,3887095,87.1,0,-0.5,3.35,2.15,0.25,0.22,4.86,1.28,57.6,4.88,7.93,8,4.88
16:56:44,20200821,0A000,12.1,0.335,2.48,4.94,48,87.5,293128,293000,128,220,220,220.4,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.94,17.7,0.337,7.74,3887096,87.2,0,-0.4,3.39,2.15,0.25,0.22,4.85,1.28,57.5,4.94,7.97,8,4.94
16:57:00,20200821,0A000,12.1,0.335,2.46,4.99,48,87.7,293129,293001,128,220,220,220.3,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,20.15,18.7,0.337,7.74,3887097,87.3,0,-0.4,3.35,2.11,0.25,0.22,4.84,1.28,57.5,4.99,7.98,8,4.99
16:57:10,20200821,0A000,12.1,0.335,2.47,4.98,48,87.6,293130,293002,128,220.1,220.1,220.2,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.9,L99- NOM,20.07,19,0.337,7.74,3887098,87.3,0,-0.5,3.5,2.22,0.25,0.22,4.84,1.28,57.5,4.98,7.97,8,4.98
16:57:25,20200821,0A000,12.12,0.335,2.46,4.87,48,87.4,293131,293003,128,220,220.1,220.1,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.89,L99- NOM,20.15,19.8,0.337,7.74,3887099,87.1,0,-0.4,3.39,2.18,0.25,0.22,4.86,1.29,57.6,4.87,7.98,8,4.87
16:57:35,20200821,0A000,12.09,0.335,2.48,4.84,48,87.3,293132,293004,128,220,220.1,220,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,20.03,20,0.337,7.74,3887100,87,0,-0.4,3.39,2.22,0.25,0.22,4.83,1.28,57.6,4.84,7.98,8,4.84
16:57:46,20200821,0A000,12.08,0.335,2.48,4.91,48,87.6,293133,293005,128,220,220.1,219.9,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.76,L99- NOM,19.86,19.9,0.337,7.74,3887101,87.2,0,-0.5,3.43,2.18,0.25,0.22,4.82,1.28,57.5,4.91,7.95,8,4.91
16:57:56,20200821,0A000,12.1,0.335,2.45,4.86,48,87.4,293134,293006,128,220,220.1,219.8,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,20.24,20.5,0.337,7.74,3887102,87.1,0,-0.5,3.39,2.22,0.25,0.22,4.84,1.28,57.5,4.86,7.97,8,4.86
16:58:11,20200821,0A000,12.12,0.335,2.49,4.89,48,87.5,293135,293007,128,220,220.1,219.7,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.86,21.1,0.337,7.74,3887103,87.2,0,-0.5,3.47,2.22,0.25,0.22,4.84,1.28,57.5,4.89,7.96,8,4.89
16:58:21,20200821,0A000,12.1,0.335,2.48,4.95,48,87.6,293136,293008,128,220,220.1,219.7,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.82,20.4,0.337,7.74,3887104,87.2,0,-0.5,3.47,2.11,0.25,0.22,4.85,1.28,57.5,4.95,7.96,8,4.95
16:58:36,20200821,0A000,12.1,0.335,2.46,4.93,48,87.4,293137,293009,128,220,220.1,219.7,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.74,19.6,0.337,7.74,3887105,87.1,0,-0.4,3.43,2.18,0.25,0.22,4.83,1.28,57.5,4.93,7.99,8,4.93
16:58:47,20200821,0A000,12.1,0.335,2.48,4.84,48,87.3,293138,293010,128,220,220.1,219.7,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.82,19.7,0.337,7.74,3887106,87.1,0,-0.4,3.28,2.15,0.25,0.22,4.83,1.28,57.5,4.84,7.94,8,4.84
16:59:02,20200821,0A000,12.11,0.335,2.5,4.96,48,87.5,293139,293011,128,220,220.1,219.8,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.75,L99- NOM,19.86,18.8,0.337,7.74,3887107,87.2,0,-0.5,3.31,2.03,0.26,0.22,4.84,1.29,57.6,4.96,7.93,8,4.96
16:59:12,20200821,0A000,12.1,0.335,2.47,4.88,48,87.4,293140,293012,128,220,220.1,219.9,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.87,L99- NOM,19.86,18,0.337,7.71,3887108,87.1,0,-0.5,3.39,2.18,0.25,0.22,4.84,1.28,57.6,4.88,7.97,8,4.88
16:59:22,20200821,0A000,12.11,0.335,2.47,4.86,48,87.3,293141,293013,128,220,220,220,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.86,17.5,0.337,7.74,3887109,87.1,0,-0.4,3.35,2.18,0.25,0.22,4.85,1.28,57.6,4.86,7.96,8,4.86
16:59:32,20200821,0A000,12.09,0.335,2.48,5,48,87.7,293142,293014,128,220,220,220.1,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,20.07,16.7,0.337,7.74,3887110,87.3,0,-0.5,3.54,2.18,0.25,0.22,4.83,1.28,57.5,5,7.97,8,5
16:59:48,20200821,0A000,12.11,0.335,2.47,4.93,48,87.5,293143,293015,128,220,220,220.2,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.91,L99- NOM,20.03,16.2,0.337,7.71,3887111,87.2,0,-0.5,3.31,2.11,0.25,0.22,4.85,1.28,57.5,4.93,7.96,8,4.93
16:59:58,20200821,0A000,12.1,0.335,2.48,4.88,48,87.3,293144,293016,128,220,219.9,220.3,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.94,16.1,0.337,7.74,3887112,87.1,0,-0.4,3.31,2.15,0.25,0.22,4.83,1.28,57.5,4.88,7.98,8,4.88
17:00:13,20200821,0A000,12.08,0.335,2.47,4.87,48,87.3,293145,293017,128,220,219.9,220.3,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.82,16.5,0.337,7.74,3887113,87,0,-0.4,3.35,2.11,0.25,0.22,4.82,1.28,57.5,4.87,7.96,8,4.87
17:00:23,20200821,0A000,12.08,0.335,2.5,4.91,48,87.5,293146,293018,128,220,219.9,220.4,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.78,15.8,0.337,7.74,3887114,87.2,0,-0.5,3.35,2.22,0.25,0.22,4.82,1.28,57.5,4.91,7.92,8,4.91
17:00:39,20200821,0A000,12.09,0.335,2.49,4.94,48,87.6,293147,293019,128,220,219.9,220.4,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.36,15.4,0.337,7.74,3887115,87.2,0,-0.4,3.43,2.22,0.25,0.22,4.83,1.28,57.6,4.94,7.93,8,4.94
17:00:49,20200821,0A000,12.12,0.335,2.47,4.86,48,87.3,293148,293020,128,220,219.9,220.5,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,19.69,15.4,0.337,7.74,3887116,87.1,0,-0.5,3.35,2.15,0.25,0.22,4.85,1.29,57.5,4.86,7.95,8,4.86
17:00:59,20200821,0A000,12.1,0.335,2.49,4.93,48,87.3,293149,293021,128,220,219.9,220.5,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.61,14.8,0.337,7.74,3887117,87,0,-0.4,3.43,2.22,0.25,0.22,4.84,1.28,57.5,4.93,7.96,8,4.93
